pop_total,zip code tabulation area,pop_white,pop_black,pop_hispanic
40.0,79519,32.0,0.0,0.0
2290.0,79520,1379.0,172.0,616.0
1476.0,79529,899.0,19.0,541.0
83.0,79534,67.0,0.0,16.0
238.0,79538,195.0,0.0,34.0
3305.0,79553,1828.0,113.0,1237.0
1175.0,79563,812.0,10.0,296.0
203.0,79565,186.0,0.0,15.0
27379.0,79601,14802.0,4104.0,6810.0
23064.0,79603,10197.0,2374.0,10026.0
2142.0,79734,1385.0,18.0,672.0
309.0,79743,205.0,0.0,97.0
33960.0,79761,10809.0,2170.0,20362.0
142.0,79330,142.0,0.0,0.0
3004.0,79252,2144.0,233.0,495.0
1998.0,79322,802.0,119.0,1074.0
2361.0,79325,1381.0,13.0,967.0
52.0,79353,52.0,0.0,0.0
1088.0,79358,788.0,3.0,290.0
276.0,79378,159.0,6.0,101.0
18147.0,79403,4065.0,4994.0,8672.0
10400.0,79404,2154.0,2287.0,5662.0
22065.0,79407,13083.0,1173.0,6712.0
16590.0,79412,4391.0,1442.0,10466.0
22181.0,79413,13758.0,894.0,6673.0
1272.0,79502,962.0,48.0,256.0
3204.0,79504,2581.0,18.0,512.0
287.0,79505,229.0,1.0,38.0
3268.0,79607,1997.0,441.0,482.0
41242.0,79705,20773.0,3191.0,15689.0
25919.0,79706,12219.0,291.0,12935.0
1213.0,79739,693.0,0.0,520.0
6815.0,79766,1211.0,111.0,5493.0
10810.0,79835,676.0,0.0,10117.0
802.0,79848,213.0,23.0,542.0
20543.0,79902,3412.0,542.0,15904.0
34461.0,79904,5897.0,2009.0,25472.0
156.0,79847,156.0,0.0,0.0
2624.0,79853,41.0,0.0,2583.0
21945.0,78624,16501.0,3.0,4917.0
30934.0,78634,16519.0,3930.0,9116.0
955.0,78632,643.0,0.0,312.0
3061.0,78659,2589.0,0.0,396.0
11817.0,78642,9920.0,139.0,1349.0
33626.0,78626,19584.0,1888.0,11178.0
3722.0,78636,2910.0,2.0,651.0
6265.0,78643,4803.0,18.0,984.0
5504.0,78652,3412.0,227.0,1797.0
56959.0,78681,33557.0,3220.0,13086.0
48486.0,78704,31690.0,1695.0,12323.0
7886.0,78725,1541.0,1423.0,4600.0
20312.0,78739,14171.0,623.0,2908.0
828.0,78742,198.0,68.0,552.0
8549.0,78834,841.0,4.0,7325.0
236.0,78837,118.0,0.0,118.0
3143.0,78941,2065.0,154.0,921.0
537.0,78944,414.0,70.0,46.0
1785.0,78950,1371.0,250.0,164.0
318.0,78021,314.0,0.0,4.0
9539.0,78003,7483.0,49.0,1852.0
934.0,78004,821.0,0.0,51.0
321.0,78012,98.0,0.0,223.0
1747.0,78039,949.0,11.0,714.0
44838.0,78043,1083.0,75.0,43310.0
70320.0,78046,1745.0,77.0,68455.0
444.0,78050,0.0,0.0,444.0
1817.0,78055,1568.0,104.0,145.0
16241.0,78070,12128.0,143.0,3655.0
32931.0,78006,24596.0,244.0,7490.0
220.0,78008,82.0,0.0,138.0
2956.0,78375,336.0,8.0,2606.0
440.0,78340,278.0,9.0,95.0
271.0,78371,0.0,0.0,260.0
6174.0,78372,2245.0,50.0,3867.0
655.0,78376,24.0,0.0,631.0
1471.0,78379,643.0,0.0,813.0
3958.0,78383,2728.0,5.0,1184.0
1641.0,78389,492.0,20.0,1129.0
244.0,78391,33.0,0.0,211.0
28065.0,78410,10810.0,317.0,16276.0
39642.0,78414,14207.0,1327.0,21232.0
63554.0,78501,6514.0,153.0,55694.0
92108.0,78521,3280.0,33.0,88583.0
46799.0,78526,2818.0,513.0,42552.0
18249.0,78566,2089.0,31.0,16025.0
6008.0,78593,223.0,0.0,5785.0
777.0,78877,155.0,0.0,622.0
48143.0,78840,6959.0,587.0,39917.0
23.0,78860,0.0,0.0,23.0
1647.0,78872,413.0,0.0,1234.0
1294.0,78933,1020.0,0.0,200.0
790.0,78953,790.0,0.0,0.0
1083.0,78954,1012.0,19.0,40.0
33.0,78851,25.0,0.0,6.0
56838.0,78852,1284.0,236.0,54229.0
1812.0,78880,725.0,0.0,1085.0
285.0,78883,252.0,0.0,26.0
666.0,78949,547.0,0.0,119.0
1894.0,78959,405.0,117.0,1359.0
48969.0,78744,7597.0,3548.0,36874.0
156.0,78838,109.0,0.0,47.0
50997.0,78748,25409.0,3122.0,18458.0
1274.0,78829,9.0,0.0,1265.0
887.0,78830,29.0,0.0,832.0
8323.0,78756,6284.0,169.0,1185.0
2074.0,78406,315.0,186.0,1573.0
88.0,78598,75.0,0.0,13.0
5792.0,78657,4802.0,66.0,779.0
3936.0,78140,952.0,76.0,2904.0
39523.0,78221,4864.0,256.0,33738.0
2867.0,78357,684.0,47.0,2135.0
34608.0,78570,1299.0,26.0,33282.0
18450.0,78654,12249.0,480.0,5465.0
40447.0,78028,28031.0,708.0,10664.0
6175.0,78101,3873.0,22.0,2077.0
28662.0,78102,8659.0,2502.0,16897.0
7672.0,78119,1685.0,1149.0,4642.0
2174.0,78152,1849.0,0.0,295.0
40085.0,78154,18736.0,4332.0,12629.0
4786.0,78160,3249.0,53.0,1328.0
3287.0,78164,2264.0,57.0,964.0
12211.0,78204,1406.0,118.0,10457.0
29225.0,78212,9290.0,662.0,18320.0
2974.0,78215,1527.0,49.0,1254.0
33960.0,78217,12211.0,3688.0,16158.0
7109.0,78226,380.0,101.0,6561.0
62126.0,78228,5526.0,1157.0,54787.0
8536.0,78231,5467.0,44.0,2631.0
6882.0,78236,3286.0,1143.0,1317.0
39349.0,78237,747.0,779.0,37729.0
59502.0,78240,19761.0,3979.0,27434.0
59508.0,78249,20844.0,4549.0,28245.0
29949.0,78363,5771.0,907.0,22036.0
2166.0,78393,1059.0,75.0,999.0
40439.0,78415,5679.0,1525.0,33042.0
4558.0,78417,241.0,347.0,3963.0
56000.0,78504,7997.0,686.0,44696.0
572.0,78545,0.0,0.0,572.0
727.0,78548,0.0,0.0,727.0
112.0,78565,65.0,0.0,47.0
204.0,78588,0.0,0.0,204.0
1815.0,78594,108.0,0.0,1707.0
27958.0,78602,17017.0,1918.0,7994.0
41.0,78607,41.0,0.0,0.0
23496.0,78621,10108.0,3209.0,9584.0
56645.0,78640,22190.0,2119.0,30821.0
18274.0,78644,7809.0,996.0,8923.0
115.0,78670,103.0,0.0,12.0
27175.0,78731,20907.0,457.0,2834.0
18745.0,78734,14634.0,413.0,2564.0
52716.0,78741,15363.0,6273.0,27707.0
28495.0,78746,21729.0,234.0,3894.0
79699.0,78613,52378.0,2238.0,14991.0
1229.0,78615,848.0,15.0,362.0
921.0,78623,741.0,91.0,89.0
24408.0,78754,6451.0,4059.0,9872.0
33948.0,78705,19263.0,2283.0,6009.0
42524.0,78759,29614.0,1527.0,5584.0
190.0,78563,68.0,0.0,122.0
14719.0,78580,1584.0,129.0,12976.0
18398.0,78133,14145.0,144.0,3611.0
46418.0,78258,23613.0,1898.0,15366.0
18376.0,78404,4909.0,355.0,12617.0
8409.0,78639,7253.0,8.0,918.0
32946.0,78628,24783.0,850.0,6032.0
23389.0,78702,9129.0,3440.0,9834.0
62771.0,78745,31331.0,3001.0,25507.0
1247.0,78946,804.0,443.0,0.0
17885.0,78374,10334.0,241.0,6863.0
8620.0,78009,3856.0,92.0,4492.0
640.0,78066,323.0,0.0,317.0
6053.0,78595,83.0,0.0,5970.0
1173.0,78672,1163.0,0.0,10.0
40011.0,78109,10742.0,9016.0,16796.0
0.0,78029,0.0,0.0,0.0
456.0,78044,30.0,0.0,426.0
115.0,78060,115.0,0.0,0.0
69.0,78104,22.0,0.0,47.0
27.0,78150,14.0,0.0,13.0
404.0,78162,301.0,0.0,98.0
424.0,78243,321.0,17.0,32.0
0.0,78335,0.0,0.0,0.0
2107.0,78341,36.0,0.0,2071.0
427.0,78342,7.0,0.0,420.0
793.0,78419,415.0,129.0,149.0
747.0,78535,153.0,0.0,594.0
9591.0,78063,7220.0,15.0,1969.0
588.0,78057,149.0,0.0,439.0
19.0,78677,19.0,0.0,0.0
860.0,78712,457.0,132.0,209.0
251.0,78802,0.0,0.0,251.0
577.0,78843,468.0,24.0,47.0
56.0,78871,52.0,0.0,4.0
253.0,78931,253.0,0.0,0.0
0.0,78951,0.0,0.0,0.0
6376.0,78069,1394.0,10.0,4929.0
28620.0,78132,21960.0,769.0,5395.0
17849.0,78732,12355.0,273.0,2778.0
1536.0,78833,1108.0,0.0,428.0
36359.0,78218,8560.0,5031.0,20477.0
16897.0,78219,3284.0,4968.0,7922.0
55088.0,78223,7954.0,2140.0,44139.0
13915.0,78225,521.0,84.0,13251.0
49907.0,78227,5473.0,2481.0,40911.0
29255.0,78239,9076.0,4556.0,14037.0
58540.0,78254,19987.0,3055.0,32266.0
17127.0,78261,8714.0,689.0,6534.0
6633.0,78266,4155.0,808.0,1093.0
28953.0,78332,3727.0,196.0,24602.0
274.0,78353,22.0,0.0,252.0
22034.0,78503,1085.0,415.0,20079.0
77835.0,78577,4163.0,29.0,73223.0
555.0,78932,499.0,0.0,55.0
86.0,78885,72.0,0.0,14.0
847.0,78870,269.0,0.0,573.0
2122.0,78881,922.0,0.0,1130.0
1224.0,78884,1111.0,4.0,109.0
6394.0,78934,3687.0,649.0,1921.0
178.0,79003,177.0,0.0,0.0
1396.0,78935,1066.0,0.0,330.0
5907.0,79908,2454.0,944.0,1580.0
28178.0,79930,2884.0,1434.0,23217.0
1728.0,79009,264.0,17.0,1422.0
22193.0,79015,17264.0,429.0,3776.0
1779.0,79019,1632.0,7.0,99.0
475.0,79024,381.0,0.0,65.0
585.0,79034,469.0,1.0,91.0
5177.0,79035,1392.0,77.0,3590.0
73.0,79056,58.0,2.0,9.0
2382.0,79064,615.0,42.0,1685.0
10045.0,79070,4274.0,18.0,5517.0
249.0,79078,207.0,5.0,31.0
5642.0,79088,2514.0,357.0,2492.0
97.0,79093,79.0,0.0,0.0
890.0,79097,741.0,0.0,147.0
14447.0,79007,9677.0,437.0,3780.0
49.0,79025,41.0,0.0,8.0
5013.0,79027,1440.0,54.0,3373.0
951.0,79039,890.0,6.0,45.0
701.0,79044,264.0,0.0,428.0
152.0,79053,120.0,0.0,32.0
2274.0,79084,1183.0,9.0,1059.0
2133.0,79101,1529.0,161.0,289.0
34844.0,79107,5541.0,5353.0,19007.0
23246.0,79118,16217.0,489.0,5462.0
6252.0,79121,4749.0,166.0,1069.0
401.0,79229,302.0,13.0,86.0
96.0,79231,0.0,0.0,96.0
1321.0,79250,578.0,18.0,709.0
27015.0,79106,16675.0,1812.0,6935.0
176.0,79230,46.0,0.0,127.0
7482.0,79821,810.0,179.0,6326.0
5796.0,79836,480.0,0.0,5310.0
2155.0,79855,436.0,3.0,1658.0
16399.0,79903,1274.0,235.0,14654.0
80264.0,79912,17942.0,1456.0,56560.0
35445.0,79915,1238.0,484.0,33610.0
41227.0,79927,1036.0,102.0,39611.0
28682.0,79932,5117.0,190.0,23048.0
200.0,79001,186.0,0.0,13.0
1639.0,79005,793.0,6.0,824.0
3708.0,79013,103.0,381.0,2855.0
4052.0,79014,2499.0,34.0,1449.0
15984.0,79029,5982.0,246.0,8148.0
674.0,79046,515.0,9.0,75.0
1368.0,79057,1178.0,8.0,130.0
701.0,79059,555.0,0.0,123.0
2710.0,79501,1810.0,90.0,769.0
94.0,79503,89.0,1.0,0.0
1121.0,78058,780.0,0.0,305.0
3029.0,78113,2478.0,0.0,551.0
384.0,78122,246.0,27.0,111.0
2412.0,78123,1506.0,64.0,785.0
78.0,78125,66.0,0.0,12.0
485.0,78141,319.0,12.0,145.0
249.0,78143,246.0,0.0,3.0
43.0,78144,43.0,0.0,0.0
42045.0,78209,26833.0,1344.0,12322.0
11106.0,78163,7967.0,54.0,2809.0
1224.0,78205,554.0,36.0,573.0
5031.0,78208,534.0,767.0,3537.0
41765.0,78216,13379.0,2333.0,24001.0
275.0,78536,16.0,0.0,259.0
44680.0,78541,2481.0,418.0,41457.0
75569.0,78542,2809.0,795.0,71407.0
688.0,78561,31.0,0.0,644.0
207.0,78564,0.0,0.0,207.0
495.0,78567,16.0,0.0,479.0
38839.0,78573,1281.0,79.0,37233.0
62040.0,78574,2727.0,146.0,58829.0
291.0,78585,0.0,0.0,291.0
366.0,78590,8.0,0.0,358.0
303.0,78591,8.0,0.0,295.0
25847.0,78633,22837.0,280.0,1977.0
48362.0,78665,24020.0,5381.0,13750.0
1506.0,81415,1229.0,0.0,274.0
1736.0,81418,1482.0,0.0,217.0
5582.0,81425,3578.0,0.0,1887.0
364.0,81431,364.0,0.0,0.0
28669.0,81504,22290.0,353.0,5189.0
15781.0,81521,12985.0,19.0,2044.0
100.0,81128,76.0,0.0,24.0
793.0,81130,698.0,16.0,79.0
691.0,81422,637.0,0.0,38.0
1000.0,81424,944.0,15.0,39.0
141.0,81426,124.0,0.0,4.0
10298.0,81505,8364.0,123.0,1438.0
131.0,81522,131.0,0.0,0.0
24.0,81335,24.0,0.0,0.0
711.0,81430,700.0,0.0,0.0
244.0,81434,148.0,5.0,0.0
2824.0,81615,2700.0,4.0,6.0
16461.0,81623,10920.0,79.0,5237.0
12478.0,81625,10121.0,131.0,1912.0
900.0,81630,854.0,0.0,41.0
8411.0,81631,6948.0,6.0,1457.0
1114.0,81645,742.0,33.0,312.0
2647.0,81648,2263.0,23.0,268.0
175.0,81656,175.0,0.0,0.0
94.0,81330,55.0,9.0,8.0
31.0,81021,31.0,0.0,0.0
541.0,81059,302.0,90.0,114.0
263.0,81155,242.0,0.0,0.0
460.0,81222,423.0,0.0,37.0
872.0,81233,814.0,0.0,53.0
381.0,81244,364.0,1.0,7.0
1289.0,81324,1143.0,0.0,91.0
192.0,81325,181.0,0.0,11.0
1422.0,81334,26.0,13.0,25.0
22633.0,81401,16637.0,22.0,4959.0
1853.0,81527,1738.0,5.0,109.0
10011.0,81632,6139.0,4.0,3723.0
16.0,81653,16.0,0.0,0.0
105.0,81655,0.0,0.0,105.0
30764.0,81001,12036.0,532.0,17280.0
9065.0,81050,4898.0,167.0,3639.0
14942.0,81003,6732.0,622.0,6955.0
1775.0,81062,1148.0,130.0,436.0
2867.0,81063,1858.0,76.0,868.0
298.0,81040,117.0,0.0,181.0
183.0,81030,114.0,0.0,49.0
2037.0,81069,1469.0,0.0,550.0
78.0,81081,32.0,0.0,46.0
204.0,81124,2.0,0.0,200.0
5582.0,81526,4795.0,12.0,422.0
10842.0,81620,6115.0,369.0,3725.0
1408.0,81624,1129.0,54.0,181.0
6634.0,81635,4514.0,36.0,1725.0
0.0,81642,0.0,0.0,0.0
7333.0,81647,5315.0,50.0,1837.0
13356.0,81650,8702.0,52.0,4103.0
4946.0,81652,3896.0,0.0,968.0
5850.0,81657,5291.0,22.0,393.0
320.0,81610,261.0,0.0,58.0
8554.0,81637,4866.0,0.0,3504.0
153.0,81638,125.0,0.0,0.0
3752.0,81641,3153.0,2.0,382.0
222.0,81646,178.0,0.0,19.0
370.0,81649,195.0,0.0,175.0
11614.0,81006,7214.0,49.0,4131.0
1059.0,81036,918.0,5.0,42.0
187.0,81320,187.0,0.0,0.0
1439.0,81223,1333.0,3.0,75.0
3374.0,81224,3029.0,0.0,133.0
102.0,81248,102.0,0.0,0.0
320.0,81331,320.0,0.0,0.0
174.0,81332,166.0,0.0,4.0
52.0,81411,52.0,0.0,0.0
14273.0,81416,10534.0,151.0,3111.0
3852.0,81419,3490.0,0.0,279.0
1751.0,81423,1584.0,0.0,154.0
15666.0,81601,11115.0,23.0,3977.0
194.0,81126,22.0,0.0,172.0
2994.0,81132,1792.0,37.0,1090.0
774.0,81143,752.0,0.0,21.0
12288.0,81147,9478.0,202.0,2241.0
8076.0,81211,6881.0,355.0,635.0
10856.0,81008,5633.0,234.0,4780.0
190.0,81024,181.0,0.0,9.0
722.0,81025,469.0,6.0,238.0
187.0,81027,167.0,0.0,16.0
251.0,81033,112.0,0.0,128.0
228.0,81044,184.0,0.0,41.0
275.0,81049,242.0,0.0,33.0
1051.0,81058,579.0,16.0,444.0
1839.0,81073,1617.0,35.0,146.0
76.0,81084,61.0,0.0,4.0
1025.0,81090,796.0,0.0,180.0
937.0,81123,474.0,0.0,395.0
1817.0,81524,1417.0,0.0,288.0
101.0,81640,82.0,0.0,13.0
561.0,81643,561.0,0.0,0.0
32062.0,81005,15522.0,351.0,15105.0
1192.0,81023,1159.0,0.0,33.0
26033.0,81004,11614.0,736.0,12829.0
1444.0,81141,710.0,11.0,683.0
860.0,81041,247.0,0.0,597.0
123.0,81087,107.0,0.0,16.0
3630.0,81125,1044.0,0.0,2338.0
30743.0,81212,24597.0,1125.0,4058.0
963.0,83122,887.0,0.0,60.0
3597.0,83127,3502.0,0.0,71.0
940.0,83128,879.0,3.0,21.0
327.0,83218,278.0,0.0,42.0
91.0,83235,91.0,0.0,0.0
996.0,83246,942.0,0.0,31.0
9354.0,83263,8546.0,32.0,561.0
114.0,83281,114.0,0.0,0.0
120.0,83285,107.0,2.0,0.0
1390.0,83286,1323.0,0.0,66.0
1611.0,83323,1260.0,0.0,341.0
5748.0,83328,4993.0,0.0,627.0
1258.0,83349,957.0,0.0,230.0
25.0,83354,25.0,0.0,0.0
1003.0,83423,393.0,5.0,505.0
43012.0,83401,34706.0,210.0,6555.0
24756.0,83402,19334.0,183.0,4550.0
2295.0,83420,1909.0,0.0,361.0
786.0,83431,701.0,0.0,74.0
163.0,83465,135.0,0.0,21.0
755.0,83523,693.0,0.0,19.0
526.0,83555,471.0,2.0,18.0
4318.0,83628,2530.0,0.0,1657.0
173.0,83637,170.0,0.0,3.0
324.0,83657,309.0,0.0,0.0
8287.0,83672,6248.0,17.0,1675.0
8075.0,83805,7244.0,24.0,397.0
22963.0,83202,17304.0,51.0,2176.0
18435.0,83204,15985.0,28.0,1358.0
658.0,83214,619.0,0.0,32.0
98.0,83223,97.0,0.0,0.0
640.0,83261,584.0,0.0,40.0
460.0,83271,438.0,0.0,20.0
3351.0,83014,3194.0,74.0,33.0
3123.0,83101,2820.0,3.0,197.0
1463.0,83115,1463.0,0.0,0.0
0.0,83121,0.0,0.0,0.0
358.0,83126,328.0,0.0,0.0
3533.0,83210,1475.0,0.0,1914.0
110.0,83212,108.0,0.0,0.0
119.0,83227,77.0,3.0,39.0
1320.0,83251,1158.0,1.0,24.0
75.0,83253,44.0,0.0,31.0
3827.0,83276,3532.0,0.0,122.0
205.0,83302,157.0,0.0,47.0
154.0,83312,154.0,0.0,0.0
975.0,83314,719.0,0.0,247.0
743.0,83324,570.0,0.0,171.0
767.0,83327,757.0,0.0,8.0
4826.0,83340,4016.0,53.0,730.0
56870.0,83301,44653.0,577.0,9344.0
5562.0,83336,3215.0,17.0,2003.0
2032.0,83346,1409.0,25.0,459.0
336.0,83421,336.0,0.0,0.0
2648.0,83448,2091.0,9.0,529.0
3213.0,83422,2639.0,0.0,531.0
394.0,83428,363.0,0.0,22.0
1490.0,83434,1344.0,0.0,72.0
444.0,83464,409.0,0.0,31.0
1522.0,84542,1189.0,7.0,294.0
785.0,84750,780.0,1.0,3.0
394.0,84035,394.0,0.0,0.0
788.0,84305,758.0,0.0,30.0
23426.0,84341,18529.0,177.0,2781.0
3170.0,84535,2577.0,18.0,335.0
1208.0,84724,995.0,0.0,169.0
29803.0,84005,25272.0,144.0,3319.0
26738.0,84045,23748.0,241.0,1486.0
47752.0,84081,35102.0,515.0,8445.0
48061.0,84096,40267.0,576.0,4569.0
388.0,84144,342.0,0.0,27.0
231.0,84308,177.0,0.0,51.0
0.0,84515,0.0,0.0,0.0
524.0,84665,471.0,22.0,20.0
23086.0,84721,18936.0,97.0,2740.0
213.0,84742,189.0,0.0,5.0
933.0,84746,870.0,0.0,49.0
349.0,84756,349.0,0.0,0.0
319.0,84763,313.0,0.0,6.0
540.0,84767,458.0,12.0,57.0
2916.0,84784,2907.0,0.0,9.0
197.0,84626,121.0,0.0,47.0
9350.0,84664,8412.0,38.0,704.0
287.0,84749,285.0,0.0,0.0
38058.0,84037,35804.0,103.0,1301.0
21691.0,87002,7168.0,88.0,13129.0
255.0,87012,0.0,0.0,255.0
2550.0,87008,1984.0,7.0,287.0
11172.0,87020,3592.0,149.0,5246.0
44451.0,87031,13737.0,568.0,28465.0
2034.0,87034,15.0,0.0,68.0
1331.0,87053,39.0,0.0,170.0
38753.0,87110,19647.0,816.0,15247.0
1122.0,87535,459.0,0.0,663.0
9.0,87518,0.0,0.0,9.0
2637.0,87522,270.0,0.0,2219.0
92.0,87524,0.0,0.0,92.0
2510.0,87537,329.0,6.0,2134.0
963.0,87540,739.0,0.0,187.0
3745.0,87001,320.0,0.0,600.0
47.0,87011,43.0,0.0,4.0
606.0,87018,0.0,0.0,24.0
623.0,87023,158.0,37.0,428.0
309.0,87027,58.0,13.0,208.0
288.0,87044,88.0,0.0,167.0
1336.0,87049,40.0,26.0,479.0
373.0,87061,176.0,0.0,197.0
19912.0,87102,5103.0,553.0,12533.0
25119.0,87106,12181.0,926.0,9288.0
15521.0,87113,6308.0,226.0,6863.0
54780.0,87124,27009.0,1321.0,22542.0
540.0,87320,0.0,0.0,0.0
2112.0,87321,482.0,0.0,103.0
738.0,87510,174.0,0.0,564.0
47483.0,87401,20228.0,419.0,10962.0
365.0,87419,248.0,0.0,91.0
1264.0,87461,2.0,0.0,6.0
482.0,87519,83.0,0.0,399.0
193.0,83466,193.0,0.0,0.0
34888.0,83501,32032.0,86.0,1256.0
2260.0,83452,1657.0,0.0,496.0
2297.0,83522,2040.0,6.0,116.0
1012.0,83541,892.0,0.0,6.0
737.0,83549,729.0,0.0,0.0
15522.0,83617,13541.0,0.0,1345.0
2257.0,83622,2022.0,16.0,148.0
897.0,83631,835.0,0.0,43.0
3400.0,83641,2760.0,0.0,543.0
34354.0,83651,23217.0,78.0,9759.0
4376.0,83655,3746.0,0.0,566.0
16819.0,83703,13863.0,488.0,1198.0
12672.0,83350,7931.0,10.0,4598.0
4.0,83433,4.0,0.0,0.0
21981.0,83442,19455.0,13.0,1943.0
7500.0,83445,6377.0,10.0,888.0
880.0,83450,681.0,11.0,184.0
659.0,83462,638.0,0.0,8.0
5725.0,83530,5354.0,0.0,140.0
488.0,83670,485.0,0.0,0.0
1826.0,83804,1658.0,0.0,70.0
193.0,83834,186.0,0.0,0.0
27808.0,83705,22737.0,458.0,3152.0
58.0,83812,58.0,0.0,0.0
1312.0,83813,1190.0,0.0,122.0
34141.0,83815,30052.0,157.0,1833.0
1492.0,83833,1390.0,2.0,63.0
655.0,88046,104.0,0.0,546.0
16974.0,88081,2321.0,107.0,14381.0
312.0,88103,98.0,64.0,126.0
30746.0,88203,8975.0,792.0,20082.0
1259.0,88311,854.0,5.0,217.0
91.0,88342,91.0,0.0,0.0
14.0,88349,14.0,0.0,0.0
0.0,88355,0.0,0.0,0.0
17696.0,88130,8986.0,447.0,7604.0
300.0,88250,65.0,0.0,235.0
518.0,88339,471.0,0.0,2.0
341.0,88038,312.0,0.0,29.0
1658.0,80137,1122.0,120.0,378.0
24527.0,80206,20263.0,925.0,2124.0
2749.0,80103,2406.0,0.0,274.0
778.0,80449,721.0,0.0,57.0
334.0,80649,295.0,0.0,25.0
717.0,80827,588.0,0.0,0.0
49232.0,80918,37048.0,2752.0,6463.0
21368.0,80023,16481.0,390.0,1976.0
889.0,80045,590.0,14.0,73.0
27101.0,80108,23628.0,259.0,1761.0
22734.0,80109,18831.0,309.0,2460.0
23117.0,80113,19220.0,680.0,2406.0
30058.0,80129,25449.0,305.0,2362.0
28932.0,80130,22844.0,340.0,2457.0
17502.0,80305,14766.0,177.0,844.0
295.0,80131,194.0,0.0,66.0
19901.0,80238,15159.0,1062.0,1680.0
29105.0,80247,13647.0,6526.0,5536.0
7291.0,80310,5276.0,113.0,761.0
3505.0,87528,84.0,16.0,775.0
18756.0,87532,2605.0,104.0,14465.0
1341.0,87548,207.0,0.0,1134.0
518.0,87549,61.0,0.0,457.0
284.0,87564,125.0,0.0,126.0
775.0,87575,107.0,0.0,650.0
179.0,87583,19.0,0.0,160.0
244.0,87731,106.0,9.0,129.0
75.0,87735,22.0,0.0,53.0
7163.0,87740,3051.0,3.0,3891.0
1423.0,87747,528.0,41.0,783.0
0.0,87750,0.0,0.0,0.0
14.0,82422,14.0,0.0,0.0
98.0,82081,98.0,0.0,0.0
12.0,82224,12.0,0.0,0.0
2231.0,82331,2096.0,0.0,98.0
308.0,82421,301.0,0.0,6.0
1261.0,82223,1163.0,0.0,51.0
1006.0,82053,922.0,17.0,63.0
1696.0,82082,1397.0,0.0,259.0
148.0,82243,148.0,0.0,0.0
585.0,82321,496.0,0.0,89.0
985.0,82325,967.0,0.0,9.0
7585.0,82401,6144.0,1.0,1150.0
523.0,82412,517.0,0.0,6.0
885.0,82523,767.0,0.0,24.0
28830.0,82601,24367.0,583.0,2505.0
847.0,82639,684.0,0.0,79.0
5486.0,82701,5056.0,2.0,74.0
3077.0,82721,2894.0,0.0,49.0
25537.0,82801,23293.0,96.0,1081.0
435.0,82933,424.0,0.0,11.0
13002.0,82935,10091.0,0.0,2346.0
0.0,82936,0.0,0.0,0.0
7487.0,82834,6959.0,45.0,85.0
29.0,82845,29.0,0.0,0.0
29321.0,82901,23490.0,336.0,4509.0
5215.0,82941,4566.0,0.0,583.0
201.0,82440,201.0,0.0,0.0
145.0,82423,123.0,0.0,19.0
125.0,82434,125.0,0.0,0.0
12004.0,82435,10757.0,14.0,824.0
17823.0,82716,15913.0,81.0,1504.0
630.0,82725,568.0,0.0,62.0
248.0,82838,240.0,4.0,4.0
229.0,82922,229.0,0.0,0.0
141.0,82942,141.0,0.0,0.0
36154.0,82001,28842.0,739.0,4749.0
12.0,82052,12.0,0.0,0.0
7.0,82084,7.0,0.0,0.0
547.0,82212,525.0,0.0,18.0
498.0,82213,450.0,0.0,34.0
160.0,82336,122.0,0.0,22.0
584.0,82411,488.0,0.0,50.0
1149.0,87823,319.0,0.0,429.0
223.0,82050,161.0,0.0,62.0
613.0,82060,613.0,0.0,0.0
106.0,87820,86.0,0.0,20.0
275.0,87831,251.0,0.0,24.0
0.0,80419,0.0,0.0,0.0
237.0,80453,211.0,0.0,0.0
0.0,80471,0.0,0.0,0.0
30.0,80475,30.0,0.0,0.0
130.0,80477,130.0,0.0,0.0
205.0,80488,101.0,0.0,104.0
497.0,80497,367.0,0.0,130.0
151.0,80511,151.0,0.0,0.0
119.0,80544,75.0,0.0,44.0
502.0,80438,375.0,9.0,106.0
410.0,80468,393.0,0.0,17.0
11342.0,80549,9312.0,67.0,1564.0
5544.0,80808,4901.0,10.0,493.0
324.0,80546,283.0,0.0,41.0
34857.0,80602,25635.0,238.0,5876.0
13504.0,80603,8763.0,184.0,4223.0
170.0,80622,80.0,1.0,89.0
64.0,80746,64.0,0.0,0.0
13208.0,80902,8369.0,1679.0,2142.0
443.0,80914,305.0,37.0,64.0
29360.0,80923,20918.0,1495.0,4017.0
8652.0,80924,5945.0,346.0,1464.0
3884.0,80927,2465.0,261.0,823.0
112.0,80938,112.0,0.0,0.0
0.0,80939,0.0,0.0,0.0
4435.0,80951,2888.0,675.0,617.0
4340.0,80443,3923.0,0.0,180.0
1069.0,80515,998.0,0.0,11.0
348.0,84330,316.0,0.0,24.0
3755.0,84340,3529.0,4.0,183.0
37828.0,84403,27652.0,588.0,7602.0
827.0,84518,787.0,0.0,36.0
1073.0,84520,856.0,0.0,201.0
287.0,84623,223.0,0.0,0.0
1847.0,84646,1367.0,0.0,465.0
996.0,84649,916.0,0.0,13.0
8860.0,84701,8140.0,104.0,301.0
905.0,84752,843.0,0.0,62.0
12.0,84753,2.0,0.0,7.0
3992.0,84021,3632.0,0.0,310.0
910.0,84039,650.0,0.0,47.0
51333.0,84041,39502.0,818.0,7541.0
29567.0,84092,26284.0,229.0,1214.0
23495.0,84093,21100.0,139.0,744.0
